50900, 700, 19100, 29300
29800, 5200, 49700, 15300
18500, 31500, 3500, 46500
29700, 6400, 44300, 19600
16600, 44600, 32500, 6300
29600, 16600, 48500, 5300
16400, 2800, 31800, 49000
20200, 41800, 31600, 6400
51500, 1600, 16800, 30100
5000, 49500, 29500, 16000
6800, 17100, 45000, 31100
6500, 20800, 31000, 41700
44300, 4300, 20500, 30900
25500, 25500, 41500, 7500
43500, 17600, 31600, 7300
12000, 12000, 45000, 31000
6800, 18400, 45300, 29500
32400, 4800, 43800, 19000
35300, 15400, 49900, -600
45200, 3600, 19800, 31400
17400, 6000, 32600, 44000
13000, 13000, 37000, 37000
20500, 31500, 44500, 3500
33100, 47500, 2800, 16600
30200, 16000, 49900, 3900
36700, 7500, 36700, 19100
15000, 46000, 34500, 4500
7000, 31000, 31000, 31000
42700, 7100, 31500, 18700
18100, 6700, 44500, 30700
7000, 42000, 20000, 31000
33700, 6000, 44100, 16200
23500, 23500, 7500, 45500
51600, 30200, 2200, 16000
37500, 5500, 37500, 19500
18000, 47500, 5500, 29000
30500, 6700, 44700, 18100
48200, 14000, 35400, 2400
30500, 6500, 17500, 45500
42200, 5200, 32000, 20600
13300, 13300, 31100, 42300
32600, 17100, 44700, 5600
18600, 4900, 43600, 32900
45100, 5500, 15700, 33700
33300, 2300, 50100, 14300
45200, 5800, 30200, 18800
18000, 5000, 45000, 32000
28000, 48200, 6700, 17100
45800, 17900, 7800, 28500
24700, 5500, 45100, 24700
22000, 1100, 22000, 54900
44500, 12500, 12500, 30500
53800, 16200, -200, 30200
18600, 28800, 45800, 6800
31800, 43100, 20000, 5100
45600, 6400, 30700, 17300
18300, 3700, 48700, 29300
32700, 5300, 43000, 19000
19500, 7700, 42700, 30100
31700, 5700, 44400, 18200
45600, 17600, 33500, 3300
51500, 17900, 1400, 29200
33000, 9000, 49000, 9000
16000, 16000, 52000, 16000
28800, 5600, 47300, 18300
4200, 31300, 46100, 18400
30800, 11800, 45600, 11800
43600, 3900, 33200, 19300
41100, 24700, 9500, 24700
41100, 7600, 20600, 30700
8500, 23700, 44100, 23700
30600, 6000, 17100, 46300
8000, 42000, 31000, 19000
42100, 19300, 9200, 29400
43200, 31600, 19000, 6200
43800, 5800, 18000, 32400
45500, 3900, 17900, 32700
30800, 20300, 41700, 7200
44100, 8500, 23700, 23700
30500, 6700, 18100, 44700
25000, 25000, 44000, 6000
16500, 4100, 39700, 39700
31500, 45300, 17600, 5600
15400, 28300, 52000, 4300
5700, 18500, 44500, 31300
45000, 17600, 32200, 5200
47500, 16500, 3500, 32500
31000, 42000, 13500, 13500
42600, 31500, 20000, 5900
29000, 3100, 15000, 52900
7800, 19700, 41400, 31100
8100, 41100, 20000, 30800
5200, 43700, 32200, 18900
5400, 29200, 49500, 15900
10000, 10000, 33000, 47000
49300, 1400, 17200, 32100
35300, 16300, 46100, 2300
9000, 19800, 41100, 30100
6600, 30600, 42500, 20300
8100, 42700, 19500, 29700
48900, 3100, 33700, 14300
19100, 32800, 44400, 3700
53700, 18500, -1200, 29000
48100, 30100, 19000, 2800
46500, 36000, 15500, 2000
4500, 25500, 44500, 25500
7300, 25700, 41300, 25700
28000, 16600, 5200, 50200
45000, 12000, 12000, 31000
31400, 20100, 44300, 4200
46800, 18400, 30400, 4400
5500, 18900, 45700, 29900
5000, 31400, 42700, 20900
47600, 16800, 31800, 3800
18600, 7300, 42800, 31300
53000, 4000, 28000, 15000
32500, 18700, 44100, 4700
28700, 3900, 52700, 14700
19700, 31100, 43700, 5500
41200, 1800, 41200, 15800
3000, 43300, 20600, 33100
5500, 19500, 37500, 37500
24700, 44300, 24700, 6300
12000, 31000, 45000, 12000
16500, 6000, 44500, 33000
30400, 7700, 19600, 42300
32200, 5000, 43600, 19200
19700, 7300, 30100, 42900
20000, 30500, 42300, 7200
31000, 17600, 7100, 44300
49200, 6400, 16600, 27800
24500, 8500, 24500, 42500
18000, 18000, 46000, 18000
42000, 25100, 7800, 25100
34500, 16700, 45100, 3700
31000, 12000, 12000, 45000
19600, 7000, 42200, 31200
45500, 18500, 33500, 2500
41600, 8200, 31300, 18900
42700, 8500, 29900, 18900
4800, 15600, 34400, 45200
33400, 45200, 3200, 18200
19000, 38000, 38000, 5000
46300, 15100, 35900, 2700
7900, 29100, 44100, 18900
47100, 6300, 28800, 17800
18600, 7400, 42600, 31400
29500, 15100, 53900, 1500
47000, 19000, 2000, 32000
29100, 18000, 46800, 6100
31500, 16200, 47500, 4800
32700, 16300, 45700, 5300
33000, 4000, 45500, 17500
25500, 41500, 7500, 25500
51900, 28700, 9700, 9700
48500, -800, 16600, 35700
29000, 10000, 10000, 51000
31500, 17200, 44400, 6900
18600, 29400, 44900, 7100
30100, 12300, 45300, 12300
48300, 30700, 3500, 17500
32800, 19200, 1200, 46800
13000, 37000, 37000, 13000
52100, 17100, 31200, -400
49600, 17300, 28000, 5100
47900, 16900, 29700, 5500
32000, 17100, 44100, 6800
12300, 31300, 44100, 12300
34300, 2300, 47700, 15700
48600, 9800, 9800, 31800
38000, 38000, 19000, 5000
62400, 10500, 28900, -1800
4600, 29300, 47500, 18600
42600, 13200, 31000, 13200
45200, 31800, 17700, 5300
39500, 16500, 39500, 4500
3100, 30800, 45800, 20300
19100, 30700, 6700, 43500
50200, 13200, 34800, 1800
9600, 35200, 20000, 35200
13700, 29300, 13700, 43300
30700, 44500, 20600, 4200
31500, 3500, 47500, 17500
5000, 24000, 47000, 24000
6500, 17500, 31000, 45000
46400, 16300, 31700, 5600
51000, 3200, 28600, 17200
54300, -100, 33500, 12300
51600, 11200, 36200, 1000
42600, 18600, 30500, 8300
17800, 49400, 33300, -500
19600, 5000, 32200, 43200
14500, 14500, 35500, 35500
8000, 31000, 53000, 8000
8300, 23600, 44500, 23600
34500, 16500, 47000, 2000
48700, 16600, 29900, 4800
17100, 5700, 47700, 29500
6900, 31500, 42700, 18900
18800, 5500, 31600, 44100
46000, 5000, 30000, 19000
34100, 15700, 45300, 4900
23000, 6000, 23000, 48000
6200, 31600, 45800, 16400
34000, 16800, 4700, 44500
31200, 7000, 17200, 44600
27500, 11500, 49500, 11500
32800, 2900, 44600, 19700
40000, 17000, 40000, 3000
2500, 18700, 48400, 30400
45300, 16500, 32400, 5800
50200, 700, 38300, 10800
32000, 4300, 21600, 42100
20800, 43800, 33200, 2200
45500, 33300, 19600, 1600
4200, 21000, 42600, 32200
29200, 11200, 48400, 11200
45900, 18500, 31500, 4100
7500, 30900, 43100, 18500
31500, 1700, 46700, 20100
19000, 19000, 43000, 19000
47600, 30200, 6000, 16200
47100, 15700, 31700, 5500
28900, 18300, 52900, -100
31000, 4200, 49200, 15600
44800, 17100, 32100, 6000
3200, 30700, 51500, 14600
36500, 36500, 7500, 19500
7900, 7900, 56300, 27900
47100, 2900, 33600, 16400
30100, 45000, 19700, 5200
30500, 41300, 8700, 19500
15500, 4100, 49900, 30500
34500, -1300, 55100, 11700
42700, 18700, 32300, 6300
42000, 13500, 31000, 13500
46500, 30600, 16600, 6300
37000, 13000, 37000, 13000
31200, 19000, 44500, 5300
17700, 7500, 43100, 31700
31800, 6200, 42100, 19900
25500, 41500, 25500, 7500
24000, 5000, 24000, 47000
47500, 29200, 18700, 4600
50700, 4100, 30800, 14400
19000, 19000, 19000, 43000
18200, 43600, 7700, 30500
33300, 16200, 47700, 2800
32000, 6000, 44000, 18000
4600, 29400, 51200, 14800
3500, 29800, 19600, 47100
5700, 46300, 30200, 17800
24500, 42500, 24500, 8500
43000, 5000, 20000, 32000
30900, 4800, 49300, 15000
20100, 30300, 42200, 7400
19000, 5000, 38000, 38000
-1800, 57300, 36100, 8400
31400, 18700, 48300, 1600
34400, 2500, 46400, 16700
34500, 14900, 4700, 45900
18200, 8000, 43200, 30600
34700, 18300, 44900, 2100
47300, 29500, 5100, 18100
29500, 16000, 50100, 4400
32500, 47800, 18000, 1700
31300, 19200, 44200, 5300
34100, -3800, 46000, 23700
47500, 11500, 29500, 11500
38000, 5000, 38000, 19000
48900, 16900, 27400, 6800
31200, 43900, 19100, 5800
48200, 3200, 18200, 30400
48300, 28700, 17300, 5700
18500, 4200, 30100, 47200
5100, 47000, 31800, 16100
52400, 200, 32900, 14500
31000, 7000, 31000, 31000
43100, 19000, 8700, 29200
32800, 15400, 48400, 3400
41900, 19000, 8300, 30800
33900, 47100, 100, 18900
34500, 45200, 17500, 2800
37000, 13000, 13000, 37000
44600, 34000, 5200, 16200
45000, 33500, 2000, 19500
30300, 14800, 53200, 1700
45700, 4700, 31300, 18300
29500, 47500, 4500, 18500
11000, 48000, 30000, 11000
18200, 28800, 49300, 3700
44800, 19200, 6600, 29400
45400, 6400, 30700, 17500
8000, 19700, 42100, 30200
13000, 37000, 13000, 37000
30500, 8300, 42600, 18600
10000, 33000, 10000, 47000
47700, 22500, 7300, 22500
42000, 7700, 30300, 20000
31500, 5300, 47600, 15600
30300, 8300, 42100, 19300
42100, 6700, 30700, 20500
6500, 43100, 19200, 31200
43700, 6300, 30300, 19700
44300, 2300, 19700, 33700
7000, 23100, 46800, 23100
32200, 43200, 5200, 19400
8900, 41500, 30500, 19100
50700, 16800, 29700, 2800
6000, 43200, 30600, 20200
20000, 6400, 31100, 42500
37200, 5800, 19800, 37200
45200, 18100, 7500, 29200
19600, 5200, 32200, 43000
24500, 8500, 24500, 42500
33000, 1700, 43100, 22200
44300, 3800, 33200, 18700
14200, 31300, 51400, 3100
19000, 19000, 43000, 19000
20400, 7600, 36000, 36000
24000, 47000, 24000, 5000
47000, 30600, 11200, 11200
19100, 29500, 45300, 6100
16500, 33300, 43900, 6300
17100, 46700, 30500, 5700
18800, 44300, 6600, 30300
47600, 1300, 17200, 33900
44000, 20300, 4500, 31200
18800, 32800, 43200, 5200
12300, -1800, 31900, 57600
43700, 17100, 33000, 6200
31000, 6300, 20700, 42000
43500, 33000, 19000, 4500
49200, 3100, 17600, 30100
31000, 17800, 46100, 5100
48500, 4500, 30500, 16500
43000, 19000, 19000, 19000
52500, 10000, 27500, 10000
32000, 2000, 46000, 20000
41500, 8200, 31000, 19300
17500, 29500, 47500, 5500
5700, 23500, 47300, 23500
13800, 13800, 30600, 41800
8200, 30100, 41700, 20000
29200, 19100, 44000, 7700
28700, 18300, 49000, 4000
19500, 32000, 44000, 4500
36500, 13500, 36500, 13500
11000, 11000, 48600, 29400
12000, 12000, 45000, 31000
43100, 25300, 6300, 25300
48600, 2600, 14500, 34300
2900, 19800, 29900, 47400
31200, 18800, 42600, 7400
44800, 29800, 19100, 6300
42300, 30000, 19800, 7900
41400, 20000, 30700, 7900
32700, 16300, -500, 51500
44800, 33400, 2000, 19800
33200, 2800, 20200, 43800
11500, 29500, 47500, 11500
6000, 18500, 31500, 44000
6700, 29200, 47000, 17100
24400, 45200, 6000, 24400
6300, 28500, 48300, 16900
43500, 30500, 19500, 6500
45000, 19800, 5100, 30100
40600, 1300, 40600, 17500
44400, 30700, 7400, 17500
48100, 28100, 11900, 11900
43800, 24100, 24100, 8000
19500, 36500, 7500, 36500
28600, 14900, 52400, 4100
5300, 32300, 43100, 19300
46100, 2600, 35000, 16300
44600, 19400, 30000, 6000
19500, 30500, 6500, 43500
46500, 25500, 25500, 2500
20100, 3100, 30300, 46500
44500, 31100, 20700, 3700
43000, 8100, 19300, 29600
19000, 19000, 43000, 19000
45400, 4700, 30600, 19300
42800, 5100, 32000, 20100
24500, 24500, 45500, 5500
44500, 6100, 33200, 16200
43200, 31600, 21300, 3900
30200, 16100, 51900, 1800
30100, 8500, 42700, 18700
5100, 16700, 51000, 27200
30900, 4200, 49300, 15600
43200, 6200, 20000, 30600
33400, 18800, 44800, 3000
34600, 2000, 45200, 18200
34600, 4200, 45700, 15500
39000, 4000, 39000, 18000
45000, 11800, 31400, 11800
18600, 8000, 42200, 31200
31000, 18000, 43500, 7500
43700, 4400, 32200, 19700
43800, 31100, 6400, 18700
8300, 18600, 30500, 42600
25700, 25700, 42100, 6500
33000, 4100, 17800, 45100
43600, 19300, 5600, 31500
19200, 31900, 46400, 2500
31500, 5700, 44700, 18100
30000, 14100, 41800, 14100
32500, 6500, 43500, 17500
44400, 5200, 25200, 25200
32000, 43600, 19200, 5200
33000, 16600, 47700, 2700
45300, 19000, 34400, 1300
31000, 17000, 3000, 49000
2100, 15100, 36100, 46700
7000, 31000, 31000, 31000
4500, 31500, 45500, 18500
43000, 32800, 21800, 2400
32600, 18500, 45900, 3000
42500, 14000, 14000, 29500
25000, 25000, 44000, 6000
43200, 6800, 30200, 19800
45500, 24500, 5500, 24500
19200, 31200, 48700, 900
48500, 8500, 8500, 34500
500, 30500, 51500, 17500
46600, 3200, 31700, 18500
31000, 31000, 31000, 7000
29000, 47700, 5300, 18000
19000, 19000, 19000, 43000
34200, 4600, 45600, 15600
13700, 42500, 13700, 30100
32000, 42100, 21400, 4500
46500, 10500, 10500, 32500
8000, 43000, 24500, 24500
22000, 22000, 53000, 3000
30600, 15200, 50600, 3600
7500, 29600, 19300, 43600
32000, 4000, 32000, 32000
7800, 18600, 31100, 42500
6000, 17200, 44200, 32600
41000, 9000, 41000, 9000
46500, 19500, 31500, 2500
43500, 19100, 29700, 7700
19000, 19000, 19000, 43000
10000, 10000, 47000, 33000
45000, 4100, 32900, 18000
31200, 45800, 19700, 3300
32700, 17200, 45600, 4500
47700, 2700, 32000, 17600
53000, 10200, 26600, 10200
5000, 43500, 19500, 32000
34100, 44500, 15800, 5600
47600, 29000, 5200, 18200
31100, 19300, 41900, 7700
46000, 18100, 4300, 31600
18400, 6400, 28500, 46700
33700, 15700, 45100, 5500
29700, 17800, 46800, 5700
45000, 5500, 31000, 18500
18500, 18500, 44500, 18500
6000, 31200, 44200, 18600
44200, 19000, 30600, 6200
50100, 2500, 34700, 12700
52100, -300, 30800, 17400
50800, 16300, 28700, 4200
6800, 30600, 43100, 19500
21000, 37000, 37000, 5000
31100, 6800, 43000, 19100
20700, 32700, 3400, 43200
44800, 6400, 18500, 30300
29400, 16200, 49600, 4800
46000, 18000, 18000, 18000
19400, 6700, 30700, 43200
7000, 31000, 31000, 31000
31000, 5000, 45000, 19000
42400, 25200, 25200, 7200
2700, 36100, 46700, 14500
25000, 44000, 6000, 25000
19700, 8300, 30700, 41300
34100, 3200, 47200, 15500
16500, 30500, 49500, 3500
41900, 7000, 20000, 31100
19600, 3900, 31300, 45200
20200, 42800, 32200, 4800
17000, 1000, 53000, 29000
5200, 19000, 45600, 30200
46700, 19000, 32000, 2300
5000, 45200, 30600, 19200
32700, 19700, 43500, 4100
5000, 31000, 46200, 17800
52100, 16100, 30000, 1800
18000, 30200, 45400, 6400
31000, 11500, 46000, 11500
46600, 19000, 29200, 5200
2500, 12700, 48100, 36700
37000, 13000, 37000, 13000
41800, 7000, 30800, 20400
43700, 30900, 18800, 6600
56000, 14600, 28700, 700
20500, 31400, 4900, 43200
15100, 4300, 53500, 27100
17000, 4600, 39200, 39200
44500, 12500, 30500, 12500
47000, 24000, 24000, 5000
19500, 3900, 46700, 29900
46500, 29900, 17900, 5700
28800, 55800, 13800, 1600
45600, 31200, 3200, 20000
15100, 47900, 33100, 3900
48600, 29000, 11200, 11200
44800, 5900, 17500, 31800
10500, 10500, 46500, 32500
42100, 19300, 19300, 19300
45500, 6500, 17000, 31000
28700, 14600, 53000, 3700
15100, 4700, 49700, 30500
17000, 31000, 46000, 6000
43400, 8000, 19200, 29400
19800, 6300, 43600, 30300
5800, 31300, 41700, 21200
15000, 3300, 52100, 29600
28500, 6500, 17500, 47500
31000, 5000, 46000, 18000
41800, 6800, 30800, 20600
42500, 5500, 20500, 31500
31800, 20000, 5600, 42600
32200, 3300, 43000, 21500
17800, 800, 48600, 32800
34400, 5000, 45300, 15300
30900, 19500, 42200, 7400
31000, 41800, 19100, 8100
29600, 7200, 44300, 18900
25500, 25500, 41500, 7500
5000, 38000, 38000, 19000
7800, 43200, 30200, 18800
31300, 13500, 13500, 41700
7300, 45600, 29500, 17600
31000, 17500, 44500, 7000
19000, 43900, 29400, 7700
41500, 19600, 30700, 8200
25000, 25000, 44000, 6000
37000, 13000, 37000, 13000
46200, 18800, 3200, 31800
15700, 28700, 52600, 3000
30400, 4700, 20000, 44900
48000, 33000, 2000, 17000
18100, 6700, 44500, 30700
24000, 5000, 47000, 24000
32400, 47000, 16800, 3800
46600, 29000, 12200, 12200
47000, 11500, 30000, 11500
19100, 32000, 42600, 6300
14000, 14000, 42000, 30000
37000, 13000, 37000, 13000
5700, 31200, 45600, 17500
38700, 5500, 38700, 17100
31000, 45000, 12000, 12000
56300, 12400, 700, 30600
17000, 17000, 49000, 17000
12000, 45000, 12000, 31000
30500, 19500, 46500, 3500
2700, 25100, 57900, 14300
18800, 43200, 29800, 8200
34100, 3900, 45700, 16300
17700, 7500, 44700, 30100
18000, 18000, 46000, 18000
5000, 17500, 47000, 30500
41500, 31000, 19000, 8500
44000, 33600, 18400, 4000
46100, 5500, 29900, 18500
45700, 23300, 23300, 7700
34500, 49500, 2500, 13500
29300, 47800, 4900, 18000
2700, 17700, 46100, 33500
33500, 2800, 44800, 18900
8500, 18600, 30100, 42800
47900, 2900, 15600, 33600
25200, 15100, 55100, 4600
31200, 16900, 50700, 1200
31500, 4500, 45500, 18500
42500, 19500, 31500, 6500
47700, 2900, 32800, 16600
30500, 4600, 46300, 18600
32300, 44300, 20100, 3300
30200, 17800, 44300, 7700
44700, 16700, 32100, 6500
6000, 25000, 25000, 44000
44500, 12500, 12500, 30500
49000, 23000, 5000, 23000
48900, 5100, 28500, 17500
28100, 5300, 48800, 17800
7500, 42500, 31500, 18500
47000, 15000, 4200, 33800
24000, 4000, 48000, 24000
19500, 6500, 43500, 30500
7500, 43700, 18700, 30100
47500, 16500, 5500, 30500
43500, 6700, 31200, 18600
31500, 13500, 52500, 2500
44600, 18600, 7300, 29500
6500, 25500, 42500, 25500
5300, 24600, 45500, 24600
31800, 19600, 43200, 5400
30200, 7200, 45000, 17600
31800, 42000, 7200, 19000
16900, 6700, 29900, 46500
2900, 32600, 46700, 17800
14500, 3500, 46500, 35500
31700, 15500, 48000, 4800
57300, 19600, 3500, 19600
44100, 4700, 32500, 18700
19700, 3400, 31300, 45600
31100, 19600, 42300, 7000
16100, 4700, 46500, 32700
28400, 6800, 47900, 16900
47800, 15400, 31700, 5100
50000, 15400, 30300, 4300
46300, 17600, 29700, 6400
5000, 21000, 37000, 37000
36500, 36500, 20000, 7000
18600, 45100, 4500, 31800
44600, 7000, 18200, 30200
8500, 44100, 23700, 23700
42500, 31000, 7000, 19500
27000, 45000, 27000, 1000
25000, 25000, 44000, 6000
18500, 6600, 30300, 44600
19000, 39000, 39000, 3000
45100, 18800, 1100, 35000
48000, 32100, 3900, 16000
30800, 20500, 48900, -200
15900, 4700, 50600, 28800
19100, 30300, 8400, 42200
5500, 37500, 19500, 37500
33300, 16900, 44000, 5800
7000, 30400, 44800, 17800
47000, 2000, 35000, 16000
15700, 4700, 34600, 45000
51800, 3100, 31700, 13400
43500, 19500, 30500, 6500
18800, 30400, 45100, 5700
52800, 3400, 27400, 16400
49900, 3700, 17700, 28700
42400, 6100, 20500, 31000
8500, 34500, 48500, 8500
46200, 6600, 17900, 29300
44100, 19700, 30000, 6200
31700, 18000, 47600, 2700
5100, 29500, 46900, 18500
18200, 8100, 45300, 28400
48400, 18300, 4700, 28600
18000, 32600, 44100, 5300
50200, 17300, 32200, 300
47900, 1200, 19400, 31500
35500, -2000, 52800, 13700
53000, 14500, 31000, 1500
21300, 36600, 36600, 5500
51100, 15100, 32000, 1800
19200, 31400, 43300, 6100
16400, 2400, 27600, 53600
46600, 24300, 4800, 24300
28700, 44900, 18300, 8100
30000, 5700, 48100, 16200
44500, 12500, 30500, 12500
52000, 1400, 32200, 14400
44500, 5000, 31200, 19300
32500, 20500, 43500, 3500
30600, 3900, 17400, 48100
5100, 33400, 44200, 17300
33400, 48800, 2900, 14900
48000, 30000, 11000, 11000
39000, 11000, 39000, 11000
37700, 12100, 48500, 1700
5000, 29700, 49100, 16200
31100, 18700, 45700, 4500
43500, 6500, 30500, 19500
29800, 3800, 19700, 46700
29600, 3800, 47400, 19200
43200, 5400, 19000, 32400
30000, 17600, 45200, 7200
44800, 6200, 31200, 17800
17200, 31000, 45600, 6200
31500, 18500, 45500, 4500
18500, 4000, 32500, 45000
41500, 25500, 7500, 25500
33200, 19000, 48800, -1000
6000, 32200, 43600, 18200
49300, 27900, 6300, 16500
49000, 3500, 31000, 16500
31600, 19500, 44600, 4300
46500, 2000, 33000, 18500
6900, 42800, 30900, 19400
1800, 15500, 50000, 32700
48500, 17500, 30500, 3500
19500, 41900, 30800, 7800
20500, 31500, 3500, 44500
41300, 7800, 30500, 20400
19500, 30600, 41300, 8600
19000, 19000, 19000, 43000
45700, 17500, 29900, 6900
51900, 15900, 1900, 30300
8500, 44100, 23700, 23700
44000, 31500, 20500, 4000
5900, 33400, 44300, 16400
34600, 15400, 44800, 5200
20200, 41500, 7800, 30500
28000, 2000, 54000, 16000
32200, 44500, 19600, 3700
1700, 18300, 50300, 29700
18400, 43600, 29800, 8200
16900, 35400, 47900, -200
31400, 6000, 42600, 20000
44800, 30100, 18500, 6600
17100, 38700, 38700, 5500
32700, 43900, 4700, 18700
32000, 2000, 52000, 14000
18900, 31500, 42700, 6900
44500, 18100, 30700, 6700
53400, 1100, 28000, 17500
25000, 25000, 44000, 6000
27000, 1000, 45000, 27000
7900, 18100, 45700, 28300
29900, 5800, 46800, 17500
31900, 42700, 19100, 6300
44000, 5100, 32100, 18800
46500, 30500, 3800, 19200
47500, 30500, 4500, 17500
17600, 31300, 47500, 3600
44700, 2000, 33800, 19500
43500, 18500, 32500, 5500
42600, 13200, 31000, 13200
3000, 28100, 15500, 53400
43600, 3300, 32500, 20600
45400, 31100, 19200, 4300
48000, 3000, 34500, 14500
48700, 5400, 29000, 16900
7200, 31200, 44200, 17400
50000, 2500, 15800, 31700
18500, 8000, 42500, 31000
2600, 16600, 51200, 29600
31300, 43800, 7000, 17900
7500, 18500, 31500, 42500
11500, 11500, 44000, 33000
49000, 7000, 37000, 7000
3000, 30000, 47500, 19500
45200, 4800, 32800, 17200
52200, 2300, 31400, 14100
44000, 18000, 33000, 5000
45500, 26500, 1500, 26500
30100, 18700, 42700, 8500
51800, 19800, 30000, -1600
20300, 4300, 42900, 32500
31600, 18700, 43700, 6000
11300, 31100, 46300, 11300
37500, 5500, 37500, 19500
43500, 18500, 29900, 8100
30800, 3500, 49600, 16100
47500, 1700, 35100, 15700
31500, 5700, 42700, 20100
20300, 7700, 41300, 30700
49400, 3200, 30200, 17200
44500, 17500, 33500, 4500
17900, 45300, 32700, 4100
42100, 31800, 21000, 5100
19800, 31100, 6000, 43100
11700, 11700, 32100, 44500
32200, 17000, 48600, 2200
46100, 29900, 18300, 5700
43000, 19000, 19000, 19000
5100, 18800, 47000, 29100
47000, 10000, 33000, 10000
30000, 16000, 53900, 100
47000, 17400, 31800, 3800
45100, 18300, 18300, 18300
24200, 8800, 42800, 24200
30700, 4200, 50800, 14300
18000, 2100, 33800, 46100
32300, 1100, 52100, 14500
33200, 18200, 43600, 5000
32700, 5400, 17300, 44600
5800, 47200, 17800, 29200
18000, 28800, 47400, 5800
50600, 3900, 27900, 17600
29900, 18700, 44700, 6700
45800, 31500, 17000, 5700
17000, 2400, 50200, 30400
18800, 44100, 30100, 7000
53800, 12000, 33000, 1200
33600, 5600, 16300, 44500
45200, 31800, 5400, 17600
47100, 29700, 18700, 4500
28000, 16000, 57000, -1000
43000, 32000, 20500, 4500
45700, 33000, 3400, 17900
19000, 43800, 29600, 7600
53200, 3200, 28600, 15000
18900, 42700, 8400, 30000
47700, 6700, 28800, 16800
43800, 3600, 21000, 31600
49300, -400, 20100, 31000
27900, 50200, 17300, 4600
47900, 6900, 17100, 28100
18600, 29400, 5300, 46700
47500, 5600, 29300, 17600
31000, 7000, 31000, 31000
42800, 3400, 32500, 21300
17000, 6500, 46000, 30500
44100, 16700, 32700, 6500
32000, 17600, 44200, 6200
19000, 5000, 38000, 38000
31500, 19200, 41700, 7600
30000, 17500, 45500, 7000
30300, 18900, 47100, 3700
30500, 12500, 44500, 12500
50000, 9000, 32000, 9000
30800, 18800, 44400, 6000
18600, 29000, 44200, 8200
46200, 17000, 6400, 30400
20900, 31500, 41700, 5900
33700, 5500, 44100, 16700
13700, 2400, 49700, 34200
20300, -3800, 33700, 49800
18000, 46000, 18000, 18000
4000, 16400, 47700, 31900
12000, 45000, 12000, 31000
31700, 13000, 54100, 1200
34200, -600, 21800, 44600
47500, 31500, 17000, 4000
25000, 25000, 6000, 44000
43600, 7000, 31000, 18400
45500, 28500, 13000, 13000
37500, 5500, 37500, 19500
24600, 24600, 41500, 9300
25600, 6300, 42500, 25600
47300, 23700, 5300, 23700
45700, 3800, 32600, 17900
32400, 15700, 52200, -300
39000, 11000, 39000, 11000
50800, 15800, 1800, 31600
29200, 7200, 45300, 18300
44000, 25000, 6000, 25000
47600, 9800, 32800, 9800
45900, 16300, 31800, 6000
30500, 44700, 6700, 18100
42800, 6600, 20200, 30400
4500, 17500, 29500, 48500
7100, 24700, 43500, 24700
39200, -6200, 50100, 16900
30000, 17500, 46000, 6500
30000, 11000, 11000, 48000
14500, 35500, 35500, 14500
45100, 6800, 31000, 17100
49700, 4300, 28300, 17700
46700, 15700, 33400, 4200
23400, 47800, 5400, 23400
45900, 3800, 33500, 16800
52100, 2100, 28300, 17500
41400, 20100, 30300, 8200
29800, 6100, 46000, 18100
12700, 31500, 43100, 12700
37700, 37700, 20100, 4500
25700, 6700, 41900, 25700
20800, 44100, 32000, 3100
6500, 17300, 48100, 28100
30200, 6000, 19200, 44600
17200, 47700, 29800, 5300
31600, 3400, 49500, 15500
26900, 6200, 16800, 50100
45000, 12000, 12000, 31000
31300, 21100, 44700, 2900
4200, 29600, 47800, 18400
44100, 6800, 30100, 19000
20000, 30600, 43200, 6200
31600, 4600, 44300, 19500
44700, 19000, 7200, 29100
47500, 31500, 10500, 10500
10700, 26900, 51700, 10700
19000, 43800, 7100, 30100
41600, 7200, 20000, 31200
44500, 6000, 32400, 17100
17300, 38600, 38600, 5500
49200, -2800, 19000, 34600
49600, 3200, 30200, 17000
29400, 19200, 46200, 5200
30100, 3100, 48400, 18400
30400, 20200, 42400, 7000
52200, 16000, 28600, 3200
52500, 15500, 30000, 2000
18400, 29700, 45600, 6300
46100, 19000, 5100, 29800
54000, 7000, 7000, 32000
51300, 30900, 8900, 8900
17600, 4000, 33800, 44600
30000, 15100, 50900, 4000
46600, 17600, 5900, 29900
31000, 7000, 31000, 31000
49500, 15300, 30100, 5100
44100, 31700, 19000, 5200
34500, 3500, 45500, 16500
45000, 5000, 32000, 18000
33800, 16100, 44500, 5600
45900, 31000, 16800, 6300
41800, 19600, 30800, 7800
45700, 18700, 29300, 6300
48600, 29000, 11200, 11200
18100, 6900, 43900, 31100
52000, 16000, 16000, 16000
7800, 18500, 30800, 42900
23600, 4300, 48500, 23600
41500, 31000, 19500, 8000
37000, 7000, 49000, 7000
2900, 28900, 50900, 17300
19500, 30500, 44500, 5500
41100, 9300, 19500, 30100
46700, 16200, 33100, 4000
44300, 2700, 34200, 18800
34600, 44800, 16800, 3800
19000, 32700, 45700, 2600
44600, 33200, 16300, 5900
17500, 5800, 46900, 29800
29600, 18400, 47800, 4200
28600, 49100, 17400, 4900
30600, 7800, 41100, 20500
33000, 50000, 15000, 2000
15200, 1200, 51600, 32000
37000, 13000, 13000, 37000
48400, 29600, 3700, 18300
44200, 4700, 32300, 18800
7000, 31000, 31000, 31000
47000, 24000, 5000, 24000
19500, 30500, 43500, 6500
31600, 19200, 43000, 6200
18500, 43000, 30500, 8000
